"orf_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_systematic_name"
"chr16_108652",15743.4155039312,-0.0905318704479105,0.0354258569265487,-2.55553395651639,0.010602501570675,0.0828830170861418,"WT_vs_DEL","YPL231W"
"chr16_115312",2327.63620098751,-0.0987949508298139,0.0477196828538213,-2.07036064303308,0.0384185845443395,0.199307351542239,"WT_vs_DEL","YPL230W"
"chr16_116906",3.5040449508877,-0.00599885617195421,0.0249366959787547,-0.243417208273214,0.8076822143689,NA,"WT_vs_DEL","X"
"chr16_117067",350.577021372519,-0.196723817321072,0.0738371889212975,-2.66428524267571,0.00771521114124172,0.0669497349456733,"WT_vs_DEL","YPL229W"
"chr16_118382",521.206794237897,0.0373848657938637,0.0664170749234257,0.562820419066868,0.573557174601835,0.824306390735753,"WT_vs_DEL","YPL228W"
"chr16_11887",127.348109348229,0.127895796594952,0.0817767277578529,1.56341542599159,0.11795491412593,0.403172021796196,"WT_vs_DEL","YPL280W"
"chr16_120163",146.765162078594,0.0503501014080967,0.0817537234823309,0.616133765541316,0.537806238519825,0.804986325944382,"WT_vs_DEL","YPL227C"
"chr16_121767",1528.43571386766,-0.0777511797751732,0.0533679772957566,-1.45689929935635,0.145144179487383,0.443183396102705,"WT_vs_DEL","YPL226W"
"chr16_126006",982.398755864099,0.206002738762693,0.0610236180952916,3.37501252214169,0.000738123321898746,0.0111063184603826,"WT_vs_DEL","YPL225W"
"chr16_126634",558.175278313951,-0.00663301165306713,0.0661245998634019,-0.100319848190789,0.920090400402887,0.975453515032197,"WT_vs_DEL","YPL224C"
"chr16_128568",434.374765170476,0.0669112206901084,0.0713823393090529,0.937405913582679,0.348549800220387,0.66832780089428,"WT_vs_DEL","X"
"chr16_128632",14327.0335964559,0.0626893876049831,0.0460974950590193,1.35993644626436,0.173850036316332,0.490034946347819,"WT_vs_DEL","YPL223C"
"chr16_129422",4.74793766065598,-0.0133017425787161,0.0296539804171441,-0.450839755656343,0.652105045928526,NA,"WT_vs_DEL","X"
"chr16_129613",3.36119481736357,-0.00282234230105731,0.0243773586495257,-0.114863172162121,0.908553576192924,NA,"WT_vs_DEL","X"
"chr16_130101",4.11417660989816,-0.00589449349021154,0.0276810030491501,-0.214448684268616,0.8301971800425,NA,"WT_vs_DEL","X"
"chr16_130162",3486.04654003273,-0.0599049942211035,0.045466079965575,-1.31760053317307,0.18763740703641,0.510686027472124,"WT_vs_DEL","YPL222W"
"chr16_13228",75.8128192277641,-0.0919914215571453,0.0788300816799547,-1.16649983037129,0.2434124171332,0.575248724713667,"WT_vs_DEL","YPL279C"
"chr16_133043",1782.16094520376,-0.132744195346992,0.0481689331155589,-2.75587626844129,0.00585351353163808,0.0546104024730365,"WT_vs_DEL","YPL221W"
"chr16_135790",901.334919355635,0.227459141344445,0.0663150511720576,3.42892166566429,0.000605984401230685,0.00950043313334388,"WT_vs_DEL","YPL220W"
"chr16_136750",591.265877886596,-0.0530660352559726,0.0671383253653603,-0.790411408757179,0.429287541550514,0.733028166006781,"WT_vs_DEL","YPL219W"
"chr16_138698",1496.06833148906,-0.0129630981507226,0.0531202071502364,-0.244045300824263,0.80719573538625,0.930352912591651,"WT_vs_DEL","X"
"chr16_139620",1075.45330166392,0.028265876040989,0.0559993136813753,0.504729433812945,0.613748884839497,0.847111827816359,"WT_vs_DEL","YPL217C"
"chr16_143821",335.520174567231,-0.032728508673878,0.0760612957494641,-0.43033992125121,0.666948391301656,0.875056951462507,"WT_vs_DEL","YPL216W"
"chr16_145527",2.40675822306716,0.0290070454442873,0.0223293499036568,1.34986798994832,0.177058331070742,NA,"WT_vs_DEL","X"
"chr16_147416",377.515136663377,0.155762324242749,0.0733457209745443,2.12314971400282,0.0337413082390801,0.182683382033915,"WT_vs_DEL","YPL215W"
"chr16_148569",855.162580777389,-0.0338812553750513,0.0608244300773323,-0.557101852299936,0.577457842069528,0.825499266319438,"WT_vs_DEL","YPL214C"
"chr16_15053",35.2930029964276,0.0209640938125714,0.0668626230424863,0.313880175951477,0.753612047352075,0.910975222434983,"WT_vs_DEL","YPL278C"
"chr16_150614",156.544117196448,0.02773521308842,0.0816177371744198,0.339700238251522,0.734082282304694,0.903808316450097,"WT_vs_DEL","YPL213W"
"chr16_151515",201.914353629864,-0.142944398419762,0.0807711285618981,-1.76920530431986,0.0768596193332045,0.318213006971149,"WT_vs_DEL","YPL212C"
"chr16_153495",99.4972938682927,-0.0673877357423727,0.0811947772797097,-0.830486410367142,0.406263828119712,0.71597493006188,"WT_vs_DEL","YPL211W"
"chr16_15405",319.566803736877,0.210712507486687,0.0754667294361724,2.79011516888673,0.0052689295514667,0.0509957110159813,"WT_vs_DEL","YPL277C"
"chr16_154290",710.661244409258,0.0538250972211412,0.0622753314077007,0.864226984705439,0.387463211205686,0.69846472441291,"WT_vs_DEL","X"
"chr16_156490",82.6439131288006,-0.0146951457806201,0.0795340497679615,-0.184964951946162,0.853256525495552,0.948785245524656,"WT_vs_DEL","YPL209C"
"chr16_157842",336.879054155021,-0.133688659628152,0.0756800211108809,-1.76611088189423,0.0773772481835708,0.318713239859189,"WT_vs_DEL","YPL208W"
"chr16_159909",2036.41758671321,-0.200873443316192,0.0468034148874284,-4.29182557285427,1.77210133068844e-05,0.000469071101067344,"WT_vs_DEL","YPL207W"
"chr16_162632",850.793223087278,0.104920621068947,0.0584637887295612,1.79442532213691,0.0727453082068093,0.306889213495146,"WT_vs_DEL","YPL206C"
"chr16_164276",1144.04166636924,-0.0312858473231015,0.0549987860442303,-0.568850199979707,0.569457803812461,0.822325389874833,"WT_vs_DEL","YPL204W"
"chr16_166256",1465.38682575265,-0.0855371357168776,0.0526275212340688,-1.62542161589141,0.104072753146936,0.377007026199371,"WT_vs_DEL","YPL203W"
"chr16_167349",353.943453251553,0.00963906391761602,0.0743162632139139,0.129724712518943,0.896784230013499,0.965377936187583,"WT_vs_DEL","X"
"chr16_168088",366.10395338151,0.0242673194251121,0.0743211463776478,0.3265707172678,0.743992594427789,0.907788207935303,"WT_vs_DEL","YPL202C"
"chr16_169770",2678.08219529213,-0.0251343532888505,0.0438913734092784,-0.57264182164129,0.566887236687723,0.821348448084505,"WT_vs_DEL","YPL201C"
"chr16_171484",227.145999481422,-0.0770196160219238,0.0791911578034292,-0.972352640612546,0.330875144066666,0.658675502881673,"WT_vs_DEL","YPL200W"
"chr16_172033",213.88778311969,-0.00459995915251466,0.0797038334216294,-0.0577000593214655,0.953987546444872,0.986255471250945,"WT_vs_DEL","YPL199C"
"chr16_173152",396.475374908414,-0.0368862059666308,0.0715343326860449,-0.515664808891574,0.606088537213545,0.842759636768131,"WT_vs_DEL","X"
"chr16_175043",686.327566404973,0.0472652461510863,0.062651409079711,0.754417851058394,0.450598355942763,0.745235467500803,"WT_vs_DEL","YPL196W"
"chr16_176223",1255.59886610578,0.111740308757767,0.0542084280295338,2.06110257717313,0.0392932550133575,0.201768334208957,"WT_vs_DEL","YPL195W"
"chr16_179277",353.140851007688,-0.0963848751683714,0.0728291867711748,-1.32344554294688,0.185687254825913,0.508295414725479,"WT_vs_DEL","YPL194W"
"chr16_181403",635.215983545731,0.025743142802449,0.0646106850148828,0.398454185062249,0.690295423365338,0.886788093537728,"WT_vs_DEL","YPL193W"
"chr16_183597",189.858416558017,-0.0709852118864099,0.081034566356821,-0.876284928856965,0.380875156141284,0.693729141122556,"WT_vs_DEL","YPL191C"
"chr16_184953",5.19689438086585,0.00331193848834816,0.0322196363077783,0.102539096196084,0.918328782098885,NA,"WT_vs_DEL","X"
"chr16_185317",2103.85811402068,-0.097563965490533,0.0494308096170116,-1.97380495736089,0.0484039249492775,0.234041407719913,"WT_vs_DEL","YPL190C"
"chr16_188307",247.301463013799,-0.00513493465435544,0.0778876726930281,-0.0659368338375188,0.947428115216522,0.984932845177149,"WT_vs_DEL","YPL189C-A"
"chr16_189154",30.0963373432125,0.0443195907328837,0.0636214878056068,0.695933003976857,0.486470787249017,NA,"WT_vs_DEL","YPL189W"
"chr16_191406",394.94860706059,0.0577005902536201,0.0726498195733782,0.794024699170331,0.427181052612094,0.731374058488395,"WT_vs_DEL","YPL188W"
"chr16_193648",37.9713660546138,0.365712981802715,0.0691574235537101,5.31354105440417,1.07515199203931e-07,4.81786613125649e-06,"WT_vs_DEL","YPL187W"
"chr16_194512",1791.94208487788,-0.00942435504432595,0.0476736350002064,-0.197688491313755,0.843288794617293,0.945841055959371,"WT_vs_DEL","YPL186C"
"chr16_195253",5.21220395430083,0.0283587250751534,0.031816548593361,0.895166689645278,0.370697988343214,NA,"WT_vs_DEL","YPL185W"
"chr16_19556",2.8586168344193,0.0136959248016222,0.0237378169527058,0.585668118886387,0.558098562327144,NA,"WT_vs_DEL","X"
"chr16_195950",1923.73509850684,0.020978241008169,0.0462032286684115,0.454033607884888,0.649804637655442,0.865910672749736,"WT_vs_DEL","YPL184C"
"chr16_198402",5.21934703696824,-0.0144628126910124,0.0328153693159352,-0.441766434077915,0.658658230248031,NA,"WT_vs_DEL","X"
"chr16_198585",2.60327821724255,0.0280520069009378,0.0211683903027761,1.39918278532652,0.161758177449115,NA,"WT_vs_DEL","X"
"chr16_199095",42.8626392908156,0.0779954377127746,0.0715331371001834,1.09113933783589,0.27521157561682,0.612422613432576,"WT_vs_DEL","YPL183W-A"
"chr16_199495",260.744344333736,-0.0962998007042272,0.0780628602587482,-1.23357411265964,0.217361644339799,0.546192349571833,"WT_vs_DEL","YPL183C"
"chr16_203306",2.68951467655747,0.017168942115044,0.0226044555366912,0.773052713355154,0.439491184554691,NA,"WT_vs_DEL","YPL182C"
"chr16_203421",1556.91695440532,-0.184338907571536,0.0513677838105155,-3.58876386766179,0.000332249603188498,0.00578236236007873,"WT_vs_DEL","YPL181W"
"chr16_205248",1136.94173812037,-0.109576351717584,0.0541279115437343,-2.02444907024377,0.042923967188374,0.214846347642072,"WT_vs_DEL","YPL180W"
"chr16_208157",2654.96025167224,-0.142447998513761,0.0448245709347553,-3.17796031128086,0.00148315051781689,0.0195837809672759,"WT_vs_DEL","YPL179W"
"chr16_210957",2.16400804815487,4.89026049422013e-05,0.0209188221570806,0.00233964175428662,0.998133237669531,NA,"WT_vs_DEL","X"
"chr16_212158",530.104508621566,0.017511233683276,0.0690399786794308,0.253667387632234,0.79975253099699,0.929195872623699,"WT_vs_DEL","YPL178W"
"chr16_213042",1355.94390486305,0.188940629209522,0.0527551841410214,3.58072373798632,0.000342643793132405,0.00590904795974702,"WT_vs_DEL","YPL177C"
"chr16_21550",4.07614091511587,-0.00805496369125084,0.0284900241298831,-0.284057363694329,0.776366420468059,NA,"WT_vs_DEL","X"
"chr16_216012",1094.04170065001,0.0435190422735115,0.054432962390668,0.799469025598509,0.42401850009835,0.728369841249536,"WT_vs_DEL","YPL176C"
"chr16_218630",122.229075650964,-0.0944744594982685,0.0817303740648202,-1.15573684437301,0.247788812704463,0.581032605315656,"WT_vs_DEL","X"
"chr16_220167",737.69182390095,0.0355282977441388,0.0617819601168654,0.574996653201307,0.565293560469721,0.821104046103416,"WT_vs_DEL","YPL174C"
"chr16_22157",1.89389826862753,0.0158066794601887,0.0187333475766868,0.869301972601231,0.384681984226992,NA,"WT_vs_DEL","X"
"chr16_223143",325.106178670592,0.197165328683288,0.0785132805542406,2.50960177291754,0.0120867380887138,0.0907253232882684,"WT_vs_DEL","YPL173W"
"chr16_224353",153.66949211603,-0.0133385116715147,0.0816918085651412,-0.163334425244851,0.870255130411256,0.955296166674705,"WT_vs_DEL","YPL172C"
"chr16_226169",144.010344038645,-0.158974196944847,0.0818120590582686,-1.94285713122572,0.0520334227665504,0.247386974907634,"WT_vs_DEL","YPL171C"
"chr16_228314",223.322677693655,-0.00637159639073733,0.0803210496073146,-0.0793353497571228,0.936765889861351,0.980818852406159,"WT_vs_DEL","YPL170W"
"chr16_229039",572.522482042338,0.070106920946481,0.0679695027981309,1.03151136085629,0.30230108338965,0.630874758185001,"WT_vs_DEL","YPL169C"
"chr16_22938",637.896611123988,0.0737180287991878,0.0678748693098967,1.08611057501217,0.277430074279162,0.614166323024365,"WT_vs_DEL","YPL274W"
"chr16_231217",300.102323942893,0.0175386328116124,0.0754309457733514,0.232492910689437,0.816155192835221,0.933850546103541,"WT_vs_DEL","YPL168W"
"chr16_232593",1082.80044085963,-0.0519047823456593,0.0546938939887488,-0.949013564167449,0.34261371337569,0.665614021476077,"WT_vs_DEL","YPL167C"
"chr16_237338",296.511740240567,0.0364417068423464,0.0761154535199148,0.478742573880728,0.632121774453285,0.855303142751699,"WT_vs_DEL","YPL166W"
"chr16_237956",8.71801578362652,0.0366663689271966,0.0404200762467965,0.915056659751385,0.360161885921699,NA,"WT_vs_DEL","YPL165C"
"chr16_239350",754.244197602082,-0.0656912273479885,0.061546583242358,-1.06742544773098,0.285779762222825,0.621315576608572,"WT_vs_DEL","YPL164C"
"chr16_241918",715.963382121174,-0.145542906707066,0.0652980731221774,-2.22905670935844,0.0258101318084597,0.153485329281028,"WT_vs_DEL","YPL163C"
"chr16_243206",313.270735131222,-0.10350828222416,0.0762657154682757,-1.35742204602723,0.174647147206083,0.491308410652406,"WT_vs_DEL","YPL162C"
"chr16_243231",4.9595951506393,-0.0286975725917197,0.0312128533600391,-0.926150758949364,0.354367638313666,NA,"WT_vs_DEL","X"
"chr16_244319",335.099952279311,0.164450835843176,0.0740114862534899,2.2210164774376,0.0263498453799203,0.156042632733742,"WT_vs_DEL","YPL161C"
"chr16_246990",1942.93294193697,0.0299692217020653,0.0512140560250291,0.585171193753558,0.55843261207587,0.818028312824653,"WT_vs_DEL","YPL160W"
"chr16_250776",75.6386713343363,0.0341055653039076,0.0787394062414865,0.432691173026316,0.665239143344258,0.874874857548464,"WT_vs_DEL","X"
"chr16_25087",354.881645231963,0.0812691910375168,0.0767554943928785,1.05861061883884,0.289777148845959,0.622815983412097,"WT_vs_DEL","YPL273W"
"chr16_250907",643.502296347964,-0.0750651333804344,0.0671532022189063,-1.11775679654749,0.263670877994361,0.599500985483783,"WT_vs_DEL","YPL159C"
"chr16_251616",3.63861185279699,-0.0509109154047742,0.0261349304968278,-2.04500587853764,0.0408542785542181,NA,"WT_vs_DEL","X"
"chr16_252034",1021.51693285009,0.103328177264992,0.0561595663197031,1.83966847079206,0.0658169251709214,0.287683656795479,"WT_vs_DEL","YPL158C"
"chr16_254303",3.60845162376506,-0.00649452227773525,0.0271696350305356,-0.238242781239168,0.811692797573196,NA,"WT_vs_DEL","X"
"chr16_254814",105.255948023604,-0.124387032968293,0.0808625273188872,-1.53993227206517,0.123576863312365,0.411272473164134,"WT_vs_DEL","YPL157W"
"chr16_254918",4.88136224823798,0.00251143030379743,0.0310062310651781,0.0813814920907255,0.935138567456009,NA,"WT_vs_DEL","X"
"chr16_255543",6.27580455009905,0.0167107075091374,0.0349819182038741,0.48028271454595,0.631026378239851,NA,"WT_vs_DEL","X"
"chr16_255913",1824.15656593185,-0.309374734226473,0.047035122290747,-6.57708182199154,4.79770796271493e-11,3.28960915853141e-09,"WT_vs_DEL","YPL156C"
"chr16_257216",536.744851444232,0.031463495681887,0.0660016459319231,0.47665851934925,0.633605305208191,0.855682912183155,"WT_vs_DEL","YPL155C"
"chr16_259714",10255.4803149128,0.0826067834948566,0.0343932413564458,2.40181278577983,0.0163140552880813,0.11159049115922,"WT_vs_DEL","YPL154C"
"chr16_261727",365.894279928467,-0.045221005064969,0.0745370053834583,-0.60667554543219,0.544066254282783,0.80902733440631,"WT_vs_DEL","YPL153C"
"chr16_265028",336.235088569238,0.155350414415647,0.0766239535272561,2.02690772810587,0.0426718500445097,0.214149469667817,"WT_vs_DEL","YPL152W"
"chr16_26611",276.107598727253,-0.0415138186033726,0.0770245229162673,-0.538903684992849,0.589953314420551,0.833729273452647,"WT_vs_DEL","YPL272C"
"chr16_266180",419.339779421974,-0.0178744945708381,0.0711435095032018,-0.251263609833477,0.801610307957714,0.929801368036163,"WT_vs_DEL","YPL151C"
"chr16_267739",1.78858274026144,0.000116823763586359,0.0188803447658206,0.00616530112770564,0.995080832581217,NA,"WT_vs_DEL","X"
"chr16_267832",2.48077895854258,0.00739607023666254,0.0218003578529745,0.34060814809303,0.733398594587475,NA,"WT_vs_DEL","X"
"chr16_268188",1097.51048090536,-0.0136144536895182,0.0550919163391886,-0.247112536148888,0.804821132099121,0.930352912591651,"WT_vs_DEL","YPL150W"
"chr16_271310",313.798147784853,-0.0642143899489416,0.075462634826179,-0.850890424828029,0.39483022431643,0.704954771713085,"WT_vs_DEL","YPL149W"
"chr16_272294",62.2215730583957,0.0677246828729384,0.0733573588234173,0.925491333846631,0.35471038948598,0.672213395459445,"WT_vs_DEL","X"
"chr16_273255",2837.14259162847,0.0411354830113409,0.0424156231258212,0.969801598111014,0.332145396117214,0.659651811196031,"WT_vs_DEL","YPL147W"
"chr16_276162",305.768361964878,0.0166434930603524,0.0748019775402241,0.222501893165097,0.823923199673137,0.937723204553475,"WT_vs_DEL","YPL146C"
"chr16_278113",99.1298516772463,-0.0132363259938779,0.0810701717668262,-0.163213412985159,0.870350405780342,0.955296166674705,"WT_vs_DEL","X"
"chr16_278395",935.956796047394,-0.0834101756248903,0.0577567934743941,-1.44417671687064,0.148689272508872,0.449127232171574,"WT_vs_DEL","YPL145C"
"chr16_280480",56.1414620164192,0.0877426076793283,0.0749435341375383,1.17152730020434,0.241386890934984,0.573300498828882,"WT_vs_DEL","YPL144W"
"chr16_282122",1004.91793468015,0.12373828685024,0.0617498488126558,2.00358912416536,0.0451140918393561,0.222097142437522,"WT_vs_DEL","X"
"chr16_283464",1231.70979304127,0.111571468408072,0.0541099499469392,2.0616053749002,0.03924532190177,0.201757115576308,"WT_vs_DEL","YPL141C"
"chr16_286584",1.94426285655326,0.0113325578783342,0.019917832833039,0.57448948326586,0.565636615189995,NA,"WT_vs_DEL","X"
"chr16_287514",349.577833188491,-0.0489327112342183,0.0738633740189744,-0.66265462915515,0.507551774008866,0.783422062892449,"WT_vs_DEL","YPL140C"
"chr16_289669",327.678344341394,0.161816152611453,0.0754155603187281,2.14503347124917,0.0319501709254991,0.177220684928865,"WT_vs_DEL","YPL139C"
"chr16_291366",329.364746843981,-0.044089491899103,0.0761807764954489,-0.578923190231106,0.562641001779366,0.819976746184199,"WT_vs_DEL","YPL138C"
"chr16_292677",15.2724012180923,0.0232313783821004,0.0483471407190704,0.482515301563539,0.629439931126639,NA,"WT_vs_DEL","X"
"chr16_292817",1783.95594571382,0.128929516874956,0.0509487504135287,2.53033884967778,0.011395241755954,0.0869307249773918,"WT_vs_DEL","YPL137C"
"chr16_29296",27.9217356958153,-0.0725357433227703,0.0636365958269586,-1.13901383288992,0.254697384674656,NA,"WT_vs_DEL","X"
"chr16_29543",2.05503092700111,-0.0249407203790311,0.0202519524975208,-1.27451481773875,0.202481024646248,NA,"WT_vs_DEL","X"
"chr16_296286",3.28202662228448,0.0289864772773211,0.0250071861135233,1.199060196741,0.230504539654862,NA,"WT_vs_DEL","YPL136W"
"chr16_297126",6.98022103503723,-0.00965346992817849,0.0358842139510923,-0.267605857911279,0.789002721417167,NA,"WT_vs_DEL","X"
"chr16_297553",2539.57086073334,0.0837150792238778,0.0462866087580804,1.8085227341849,0.0705251817859803,0.299745190100085,"WT_vs_DEL","YPL135W"
"chr16_298467",7.24002441942549,-0.0216243802415374,0.037332005174244,-0.577556775677222,0.563563396578809,NA,"WT_vs_DEL","X"
"chr16_298571",3598.92497375405,-0.0651741899953108,0.0422308798083548,-1.54332772674403,0.122751279540655,0.411169824523759,"WT_vs_DEL","YPL134C"
