"ORF","sample1","sample2","sample3","sample4","sample5","sample6"
"chr2_794756",13,13.243,30.785,13,11,18
"chr2_795905",0,0,0,0,0,0
"chr2_796365",0,0,0,0,0,0
"chr2_796645",0,0,0,0,0,0
"chr2_796794",0,0,0,0,0,0
"chr2_796798",10394,9750.983,12030,9053.993,9015.992,12194
"chr2_796841",0,0,0,0,0,0
"chr2_798170",0,2.017,0,1.007,1.008,0
"chr2_798574",0,0,0,0,0,0
"chr2_798599",0,0,0,0,0,0
"chr2_799212",0,0,0,0,0,0
"chr2_79924",0,0,0,0,0,0
"chr2_799289",42,57,72,40,27,31
"chr2_799391",0,0,0,0,0,0
"chr2_799524",0,0,0,0,0,0
"chr2_799642",39,43,75,40,36,44
"chr2_799948",25,25,36,25,21,26
"chr2_800123",0,2,1,1,0,0
"chr2_800350",11,7,9,3,4,16
"chr2_800523",712.999,644.82,829,578,552,639
"chr2_800820",0,0,0,0,0,0
"chr2_800879",0,0,0,0,0,0
"chr2_80097",0,0,0,0,0,0
"chr2_802083",0,0,0,0,0,0
"chr2_802125",0,0,0,0,0,0
"chr2_802383",0,0,0,0,0,0
"chr2_802631",562,565,703,466,497,523
"chr2_80378",889,990,1196,762,823,919
"chr2_804703",109,129,162,63,96,73
"chr2_804795",0,0,0,0,0,0
"chr2_805035",1,0,0,0,0,0
"chr2_805180",3,1,0,0,0,2
"chr2_805351",167.613,191.952,236.1,137.543,122.139,126.166
"chr2_807279",1,1,1,1,2,0
"chr2_807355",0,0,0,0,0,0
"chr2_807889",0,0,0,0,0,0
"chr2_809057",9.35,1.196,4.323,3.335,0,5.013
"chr2_80978",0,0,0,0,0,0
"chr2_810340",1668.632,1602.346,2096.106,1286.232,1408.782,1497.054
"chr2_81043",2632,2337,2880,2006,2007,2361
"chr2_84248",0,0,0,0,0,0
"chr2_8443",0,0,0,0,0,0
"chr2_84499",8810,8736,10159,7352,9008,8560
"chr2_8499",0,0,0,0,0,0
"chr2_86722",252,205,195,136,156,174
"chr2_87807",7,4,8,0,4,3
"chr2_87938",0,1,1,0,1,0
"chr2_88005",0,0,0,0,0,0
"chr2_88142",0,0,0,0,0,0
"chr2_88309",0,0,0,0,0,0
"chr2_88523",2252.415,2123.507,2510.309,1690.686,1685.215,1937.983
"chr2_89147",0,0,0,0,0,0
"chr2_89230",0,0,0,0,0,0
"chr2_89338",0,0,0,0,0,0
"chr2_89458",0,0,0,0,0,1
"chr2_89491",0,0,0,0,0,0
"chr2_89978",113,116,140,87,94,114
"chr2_90223",0,1,0,4,1,3
"chr2_90741",120,99,119,88,97,103
"chr2_92008",0,0,0,0,0,0
"chr2_92079",0,0,0,0,0,0
"chr2_92330",405,343,461,399,373,494
"chr2_93639",2592,2546,3216,2053,2294,2690
"chr2_95393",0,0,0,0,0,0
"chr2_96457",0,0,0,0,0,0
"chr2_96669",4047,3776,4735,3809,4288,4388
"chr2_9785",0,0,0,0,0,0
"chr2_99392",0,0,0,0,0,0
"chr2_9961",217,210,259,154,156,198
"chr3_101317",313,324,349,286,308,309
"chr3_101683",0,0,0,0,0,0
"chr3_101972",0,0,1,0,1,0
"chr3_102024",0,0,0,0,0,0
"chr3_102075",921,982,1273,759,873,928
"chr3_103571",651,572,801,479,504,551
"chr3_104286",0,6,3,1,3,1
"chr3_104571",0,0,0,0,0,0
"chr3_104619",3737,3606.991,4423,3506.969,3858.975,4083
"chr3_104641",0,1.009,0,3.031,2.025,0
"chr3_105580",0,0,0,0,0,0
"chr3_105679",2,0,0,2,2,1
"chr3_105696",853,780,966,679,726,818
"chr3_107023",63,35,51,31,38,45
"chr3_107140",0,1,2,1,0,2
"chr3_107611",20,21,11,7,19,8
"chr3_107725",0,0,0,0,0,0
"chr3_108021",178,163,207,128,189.948,192
"chr3_108239",0,3,1,0,2.052,1
"chr3_108668",0,0,0,0,0,0
"chr3_108784",0,0,0,0,0,0
"chr3_108987",0,0,0,0,0,0
"chr3_109013",0,0,0,0,0,0
"chr3_109105",471,431,469,358,363,478
"chr3_109590",0,0,0,0,0,0
"chr3_110808",240,222,273,200,225,231
"chr3_111435",0,0,0,0,0,0
"chr3_111916",737,587,770,547,570,647
"chr3_112619",0,0,0,0,0,0
"chr3_112657",0,0,0,0,0,0
"chr3_112724",0,0,0,0,0,0
"chr3_112777",0,0,0,0,0,0
"chr3_112842",0,0,2,3,0,1
"chr3_112903",4,3,1,2,1,1
"chr3_113080",16,12,8,9,16,12
"chr3_113686",8,0,3,0,5,1
"chr3_113728",5,1,7,2,5,3
"chr3_113990",0,0,0,0,0,0
"chr3_114541",0,0,0,0,0,0
"chr3_114705",0,0,0,0,0,0
"chr3_114815",0,0,0,0,0,0
"chr3_114871",2,0,1,1,1,1
"chr3_11503",0,0,0,0,0,0
"chr3_115330",0,0,0,0,0,0
"chr3_115657",0,0,0,0,0,0
"chr3_115685",1,0,1,1,0,0
"chr3_115688",0,0,0,0,0,0
"chr3_115755",0,0,0,0,0,0
"chr3_116351",0,0,0,0,0,0
"chr3_116385",0,0,0,0,0,0
"chr3_116452",0,0,0,0,0,0
"chr3_116474",0,0,0,0,0,0
"chr3_116607",0,0,0,0,0,0
"chr3_116616",0,0,0,0,0,0
"chr3_116807",0,0,0,0,0,0
"chr3_116871",0,0,0,0,0,0
"chr3_117051",0,0,0,0,0,0
"chr3_117162",2,2,3,4,3,1
"chr3_117380",781,642,776,554,591,626
"chr3_117983",0,0,0,0,0,0
"chr3_118558",0,0,0,0,0,0
"chr3_118618",0,0,0,0,0,0
"chr3_118620",183,164,227,114,121,139
"chr3_118840",0,0,0,0,0,0
"chr3_119270",0,0,0,0,0,0
"chr3_119340",0,0,0,0,0,0
"chr3_119575",3242.998,3113,3679,2238,2390,2729
"chr3_119579",0,0,0,0,0,0
"chr3_119742",2.002,0,0,0,0,0
"chr3_120521",0,0,0,0,0,0
"chr3_120562",0,2,3,2,2,0
"chr3_120772",0,0,0,0,0,0
"chr3_120890",0,0,0,0,0,0
"chr3_120946",42895,39817,47787,37494,42431,41353
"chr3_122530",156,177,204,141,140,171
"chr3_122949",0,0,0,0,0,0
"chr3_123129",0,0,0,0,0,0
"chr3_123135",0,0,0,0,0,0
"chr3_123298",0,0,0,0,0,0
"chr3_123372",0,0,0,0,0,0
"chr3_123436",0,1,0,0,1,0
"chr3_123615",1,1,0,0,0,0
"chr3_123800",0,0,0,0,0,0
"chr3_123828",30,12,29,17,25,48
"chr3_12386",958,971,1190,799,798.988,885
"chr3_124455",0,0,0,0,0,0
"chr3_124495",0,0,0,0,0,0
"chr3_124575",0,0,0,0,0,0
"chr3_124695",0,0,0,0,0,0
"chr3_124861",0,0,0,0,0,0
"chr3_124983",0,0,0,0,0,0
"chr3_125088",3,4,3,1,1,3
"chr3_125161",0,0,0,0,0,0
"chr3_125215",0,0,0,0,0,0
"chr3_125337",7,0,3,3,2,1
"chr3_125486",0,0,0,0,0,0
"chr3_125567",0,0,0,0,0,0
"chr3_125757",1,0,1,0,0,0
"chr3_125899",0,0,0,0,0,0
"chr3_126011",192,177,206,171,149,168
"chr3_126013",0,0,0,0,0,0
"chr3_126094",0,0,0,0,0,0
"chr3_126199",0,0,0,0,0,0
"chr3_126578",0,0,0,0,0,0
"chr3_126652",0,0,0,0,0,0
"chr3_126877",0,0,0,0,0,0
"chr3_127028",0,1,0,0,2,0
"chr3_127294",0,0,0,0,0,1
"chr3_127363",0,0,0,0,0,0
"chr3_127437",0,1,0,0,0,0
"chr3_127446",0,0,0,0,0,0
"chr3_128470",1389,1331,1686,1384,1464,1656
"chr3_130358",0,0,0,0,0,0
"chr3_130574",41,68,49,42,50,53
"chr3_130576",0,0,0,0,0,0
"chr3_130745",1197,1036,1240,787,932,966
"chr3_131767",0,0,0,0,0,0
"chr3_131873",0,0,0,0,0,0
"chr3_131980",0,0,0,0,0,0
"chr3_132110",0,0,0,1,0,0
"chr3_132273",15867,15896,18829,11870,12609,13813
"chr3_132296",0,0,0,0,0,0
"chr3_132373",0,0,0,0,0,0
"chr3_132464",0,0,0,0,0,0
"chr3_132508",0,0,0,0,0,0
"chr3_132671",0,0,0,0,0,0
"chr3_13282",3,0,0,0,0,0
"chr3_133724",3579.976,3430,4177.983,2645,2913,3135
"chr3_136708",2.024,2,3.017,4,4,3
"chr3_137092",0,0,0,0,0,0
"chr3_137620",0,0,0,0,0,0
"chr3_137674",0,0,0,0,0,0
"chr3_137746",16005.966,15598.995,17398.99,9448.956,11054.975,10767.978
"chr3_138402",4.034,1.005,2.01,5.044,3.025,5.022
"chr3_139134",0,0,0,0,0,0
"chr3_139185",459,447,493,335,395,423
"chr3_139529",0,0,0,0,0,0
"chr3_141217",235,240,281,155,165,193
"chr3_141236",0,0,0,0,0,0
"chr3_142106",0,0,0,0,0,0
"chr3_142167",0,0,0,0,0,0
"chr3_143634",127,123,130,109,129,108
"chr3_144051",0,0,0,0,0,0
"chr3_144773",2134,1983,2517,1664,1774,1978
"chr3_147666",0,0,0,0,0,0
"chr3_147817",0,0,0,0,0,0
"chr3_147838",4,0,2,0,0,0
"chr3_148065",0,0,0,0,0,0
"chr3_148238",46,51,68,26,32,40
"chr3_148523",0,0,0,0,0,0
"chr3_150905",0,0,0,0,0,0
"chr3_151608",227,238,262,155,223.946,140
"chr3_152003",0,0,0,0,0,0
"chr3_152035",0,1,0,0,0,0
"chr3_152037",0,0,0,0,0,0
"chr3_152355",0,0,0,0,0,0
"chr3_152405",0,1,0,0,1,1
"chr3_152511",0,0,0,0,0,0
"chr3_152554",0,0,0,0,0,0
"chr3_152671",0,0,0,0,0,0
"chr3_152716",0,0,0,0,0,0
"chr3_152773",0,0,0,0,0,0
"chr3_152806",0,0,0,0,0,0
"chr3_152837",207,180,255,135,162,168
"chr3_153925",0,0,0,0,0,0
"chr3_154012",75,85,65,67,68,83
"chr3_154070",0,0,0,0,0,0
"chr3_154713",0,0,0,0,0,0
"chr3_154805",0,0,0,0,0,0
"chr3_154830",114,112,168,93,98,110
"chr3_155269",0,0,0,0,0,0
"chr3_155320",45,51,43,45,32,41
"chr3_15555",0,0,0,0,0,0
"chr3_155620",3,2,8,5,2,4
"chr3_155743",0,0,0,0,0,0
"chr3_155776",2,0,0,0,1,2
"chr3_155870",0,0,0,0,0,0
"chr3_156084",19,30,22,35,37,13
"chr3_156109",14536,15032,17314,14010,15983,15794
"chr3_156326",0,0,0,0,0,0
"chr3_156440",0,0,0,0,0,0
"chr3_156662",0,0,0,0,0,0
"chr3_15702",0,0,0,0,0,0
"chr3_157392",0,0,0,0,0,0
"chr3_157421",1,1,0,2,1,3
"chr3_157675",0,0,0,0,0,1
"chr3_157803",5,8,5,3,3,9
"chr3_157948",0,1,1,2,0,1
"chr3_15798",5715,5547,6393,4451,5141,5119
"chr3_158068",23,32,37,15,23,9
"chr3_158262",0,1,0,0,0,0
"chr3_158389",0,0,0,0,0,0
"chr3_158420",0,0,0,0,0,0
"chr3_158467",0,0,0,0,0,0
"chr3_158538",677,557,691,624,617,622
"chr3_158646",0,0,0,0,0,0
"chr3_158797",0,0,0,0,0,0
"chr3_159076",0,0,0,0,0,0
"chr3_159754",0,0,0,0,0,0
"chr3_160379",0,0,0,0,0,1
"chr3_160487",0,0,0,0,0,0
"chr3_160656",0,0,0,0,0,0
"chr3_160736",0,0,0,0,0,0
"chr3_160744",218,165,249,153,172,192
"chr3_162436",249,184,270,148,128,135
"chr3_162524",0,0,0,0,0,0
"chr3_162599",3236,3200,3995,2374,2766,3002
"chr3_162905",0,0,0,0,0,0
"chr3_162945",911,928,1101,739,851,831
"chr3_163406",0,0,0,0,0,0
"chr3_163446",9,6,14,5,12,13
"chr3_163998",0,0,0,0,0,0
"chr3_164043",0,0,0,0,0,0
"chr3_164111",1220,1028,1292,962,1016,1055
"chr3_164139",0,0,0,0,0,0
"chr3_164640",0,0,0,0,0,0
"chr3_166420",0,0,0,0,0,0
"chr3_166444",0,0,0,0,0,0
"chr3_166558",0,0,0,0,0,0
"chr3_166648",0,0,0,0,0,0
"chr3_167047",0,0,0,0,0,0
"chr3_167370",96,99,132,74,104,101
"chr3_168358",0,0,0,0,0,0
"chr3_169097",0,0,0,0,0,0
"chr3_169162",0,0,0,0,0,0
"chr3_169190",0,5.892,0,0,0,0
"chr3_169614",40,39,49,31,30,40
"chr3_169616",0,0,0,0,0,0
"chr3_169726",30,38,50,31,23,37
"chr3_170066",0,0,0,0,0,0
"chr3_170791",0,0,0,0,0,0
"chr3_170886",499,469,630,487,444,535
"chr3_171793",0,0,0,0,0,0
"chr3_171864",0,0,0,0,0,0
"chr3_171943",0,0,0,0,0,0
"chr3_172472",0,0,0,0,0,0
"chr3_172582",0,0,0,0,0,0
"chr3_172689",0,0,0,0,0,0
"chr3_172830",0,0,0,0,0,0
"chr3_17290",334,259,352,247,279,319
"chr3_172950",1084,1143,1214,769,815,870
"chr3_173826",2738,2536,3024,2006,2349,2432
"chr3_17636",0,0,0,0,0,0
"chr3_176735",0,1,3,1,0,0
"chr3_176812",0,0,0,0,0,0
"chr3_176926",1,1,0,0,1,2
"chr3_177096",0,0,2,1,0,0
"chr3_177500",1821,1805,2151,1439,1399,1653
"chr3_178255",0,0,0,0,0,0
"chr3_178538",35,43,53,36,38,35
"chr3_179054",0,0,0,0,0,0
"chr3_179059",0,0,1,0,0,0
"chr3_179520",1898,1804,2152,1566,1718.973,1684
"chr3_182756",0,0,0,0,1.027,0
"chr3_185908",0,0,0,0,0,0
"chr3_186489",3738,3505,4126,3144.995,3315,3396
"chr3_18816",1321,1216,1445,1044,1141,1267
"chr3_190004",4,4,1,1.005,1,0
"chr3_190273",0,0,0,0,0,0
"chr3_190398",0,0,0,0,1,0
"chr3_190592",389,360,505,290,269,382
"chr3_191742",0,0,0,0,0,0
"chr3_191768",0,0,0,0,0,0
"chr3_191834",298,322,353,241,315,335
"chr3_192651",1,0,2,0,0,0
"chr3_193251",0,0,0,0,0,0
"chr3_193297",486,461,537,316,384,428
"chr3_193382",0,0,0,0,0,0
"chr3_193566",0,0,0,0,0,0
"chr3_194414",1750,1608,1841,1424,1552,1660
"chr3_194584",0,0,0,0,0,0
"chr3_197521",0,0,0,0,0,0
"chr3_197621",410,391,476,284,359,403
"chr3_199293",0,0,0,0,0,0
"chr3_200911",15,12,23,20,17,10
"chr3_201174",1353,1474.904,1668,1060,1202,1344
"chr3_201342",0,0,0,0,0,0
"chr3_202756",0,0,0,0,0,0
"chr3_202828",9,6.096,8,5,7,5
"chr3_203133",0,0,0,0,0,0
"chr3_204725",0,0,0,0,0,0
"chr3_205448",0,0,0,0,0,0
"chr3_205575",0,0,0,0,0,0
"chr3_205848",0,0,0,0,0,0
"chr3_205914",0,0,0,0,0,0
"chr3_206041",0,0,0,0,2,0
"chr3_206261",87,62,80,66,79,76
"chr3_206877",223,227,291,172,208,209
"chr3_206973",0,0,0,0,0,0
"chr3_207020",0,0,0,0,0,0
"chr3_207899",0,2,0,0,0,0
"chr3_208034",1,0,3,1,0,0
"chr3_208135",18,24,21,34,19,26
"chr3_208298",0,0,0,0,0,0
"chr3_208405",0,0,0,0,0,0
"chr3_208502",0,0,0,0,0,0
"chr3_208592",0,0,0,0,0,0
"chr3_209914",419,452,533,350,336,386
"chr3_210239",0,0,0,0,0,0
"chr3_210428",2,5,10,2,7,4
"chr3_210693",0,0,0,0,0,0
"chr3_210718",232,241,264,211,234,277
"chr3_210788",0,0,0,0,0,2
"chr3_211929",651,631,763,534.976,549,625
"chr3_2126",0,0,0,0,2,0
"chr3_21306",0,0,0,0,0,0
"chr3_213464",0,0,1,2.024,2,0
"chr3_214045",0,0,0,0,0,0
"chr3_214071",266,253,285,159,162,200
"chr3_214463",5,5,1,1,5,6
"chr3_214994",644,580,772,487,532,604
"chr3_216697",1827,1613,2023,1431,1425,1706
"chr3_216774",0,0,0,0,0,0
"chr3_218376",134,122,152,115,114,106
"chr3_218958",0,0,0,0,0,0
"chr3_219918",0,0,0,0,0,0
"chr3_220311",3,2,1,0,0,0
"chr3_220457",535,497,636,408,495,610
"chr3_22153",0,0,0,0,0,0
"chr3_223309",0,0,0,0,0,0
"chr3_223368",1,0,0,0,0,0
"chr3_223454",246,249,243,176,179,200
"chr3_223503",0,0,0,0,0,0
"chr3_22370",0,0,0,0,0,0
"chr3_22429",406,417,480,335,353,414
"chr3_224322",0,0,0,0,0,0
"chr3_224399",137,129,143,95,142,138
"chr3_224497",0,0,0,0,0,0
"chr3_224885",0,0,0,0,0,0
"chr3_225071",0,0,0,0,0,0
"chr3_225563",1177.971,1280,1505,1134,1272.973,1269
"chr3_225910",0,0,0,0,0,0
"chr3_225977",0,0,0,0,0,0
"chr3_226102",0,0,0,0,0,0
"chr3_226537",3.029,2,3,0,3.027,1
"chr3_227613",5,8,6,11,0,2
"chr3_227628",0,0,0,0,0,0
"chr3_228095",4.051,7.088,10.097,4,2,4
"chr3_228162",0,0,0,0,0,0
"chr3_228318",77.949,80.912,105.903,70,73,103
"chr3_228799",20,20,31,34,19,35
"chr3_229310",768,766,952,703,685,750
"chr3_231436",0,0,0,0,0,0
"chr3_231500",274,274,286,175,193,237
"chr3_231537",0,0,0,0,0,0
"chr3_231757",0,0,0,0,0,0
"chr3_233125",1231,1079,1332,933,910,1098
"chr3_23523",2.035,3,3,3,4.098,1
"chr3_23527",31.965,26,28,24,24.902,17
"chr3_236045",0,0,0,0,0,0
"chr3_236432",0,0,0,0,0,0
"chr3_236498",0,0,0,0,0,0
"chr3_236536",0,0,0,0,0,0
"chr3_236567",0,0,0,0,0,0
"chr3_236670",0,0,0,0,0,0
"chr3_236864",0,0,2,0,0,0
"chr3_237020",0,0,0,0,0,0
"chr3_237214",858,801,1006,783,853,945
"chr3_239055",1590,1476,1928,1291,1516,1587
"chr3_240071",0,0,0,0,0,0
"chr3_240103",95,72,84,47,61,62
"chr3_24032",1026.902,1135.752,1251.944,898.984,926.965,1035.985
"chr3_240377",0,0,0,0,1,2
"chr3_240600",0,0,0,0,0,1
"chr3_240679",0,0,0,0,0,0
"chr3_240805",167,135,171,129,146,185
"chr3_24114",7.098,10.248,6.056,2.016,3.035,5.015
"chr3_242588",663,680,817,549,680,643.838
"chr3_242632",0,0,0,0,0,0
"chr3_242799",7,8,4,6,1,4.162
"chr3_243069",1,0,0,0,1,1
"chr3_243249",0,0,0,0,0,0
"chr3_243465",0,0,0,0,0,0
"chr3_245187",0,0,0,0,0,0
"chr3_24562",5,2,5,5,6,10
"chr3_246607",0,0,0,0,0,0
"chr3_246963",1070,1127,1382,951,1017,1118
"chr3_24743",1.007,1,0,0,0,2.009
"chr3_24768",2743.993,2517,3237,2378,2643,2712.991
"chr3_248033",150,148,149,119,153,136
"chr3_248091",0,0,0,0,0,0
"chr3_248691",0,0,0,0,0,0
"chr3_248959",0,0,0,0,0,0
"chr3_248975",52,70,77,54,44,50
"chr3_249230",0,0,0,0,1,0
"chr3_249293",378,392,462,269,311,293
"chr3_249512",0,0,0,0,1,0
"chr3_250123",1,4,0,0,1,0
"chr3_250238",2248,2237,2585,1802,2144,2163
"chr3_252631",0,0,0,0,0,0
"chr3_252720",0,1,0,0,0,0
"chr3_252845",1030,972,1194,865,896,1046
"chr3_252962",0,0,0,0,0,0
"chr3_253085",0,0,0,0,0,0
"chr3_254242",0,0,0,0,0,0
"chr3_254371",1150,1042,1360,924,1009,1094
"chr3_254692",0,0,0,0,0,0
"chr3_258415",0,0,0,1,1,0
"chr3_258883",739,743,849,589,628,682
"chr3_259250",4,6,9,5,5,5
"chr3_259578",622,672,763,531,562,592
"chr3_259586",0,0,0,0,0,0
"chr3_259790",0,0,0,0,0,0
"chr3_259973",6,7,15,5,5,8
"chr3_260004",0,0,0,0,0,0
"chr3_260122",0,0,0,0,0,1
"chr3_260311",2545,2432,2880,2126,2176,2510
"chr3_262916",3,0,0,2,2,4
"chr3_263392",231,200,230,99,156,156
"chr3_264006",53,61,70,37,52,68
"chr3_264635",0,0,0,0,0,0
"chr3_264679",0,0,0,0,0,0
"chr3_264723",0,0,0,0,0,0
"chr3_264740",0,0,0,0,0,0
"chr3_265068",3675,3316,4373,2869,3028,3419
"chr3_265223",0,0,0,0,0,0
"chr3_265814",0,0,0,0,0,0
"chr3_266746",0,1,0,1,1,0
"chr3_266955",1,0,1,1,1,1
"chr3_267231",0,0,0,0,0,0
"chr3_267434",1126,1029,1244,933,1045,1095
"chr3_26925",193,209,206,181,136,165
"chr3_26953",0,0,0,0,0,0
"chr3_272095",0,0,0,0,0,0
"chr3_272315",320,274,353,239,199,231
"chr3_273120",0,0,0,0,0,0
"chr3_273239",0,0,0,0,0,0
"chr3_273299",0,0,0,0,0,0
"chr3_273476",1,4,3,2,2,2
"chr3_27360",0,0,0,0,0,0
"chr3_273916",0,0,0,0,0,0
"chr3_273969",0,0,0,0,0,0
"chr3_274099",5,4,6,3,3,6
"chr3_274330",0,1,1,0,0,0
"chr3_274404",2612,2479,3219,2233,2437,2523
"chr3_27471",0,0,0,0,0,0
"chr3_27569",3,6,3,1,1,0
"chr3_276647",0,0,0,0,0,0
"chr3_276732",67.845,46,68.653,34,65,62.831
"chr3_276764",269.155,227,309.347,215,190,268.169
"chr3_27742",0,0,0,0,0,0
"chr3_27929",242,203,250.989,189,167,185
"chr3_280117",7216,6711.995,8385.989,5892,6646.989,6675
"chr3_280216",0,0,0,0,0,0
"chr3_2824",0,0,1,0,0,0
"chr3_28330",0,0,0,0,0,0
"chr3_28523",0,0,0,0,0,0
"chr3_286263",1,1.005,2.011,3,1.011,0
"chr3_286691",0,0,0,0,0,0
"chr3_286762",403,373,426,303,356,316
"chr3_28759",1,0,1.011,0,0,1
"chr3_287816",0,0,0,0,0,0
"chr3_288036",10,16,15,9,16,14
"chr3_288170",225,187,278,160,179,168
"chr3_28901",0,0,0,0,0,0
"chr3_289260",0,0,0,0,0,0
"chr3_289499",0,0,0,0,0,0
"chr3_289533",0,0,0,0,0,0
"chr3_289639",14,21,22,14,12,15
"chr3_29018",6,8,5,5,4,1
"chr3_290255",2,0,0,0,0,0
"chr3_29072",0,0,0,0,0,0
"chr3_291194",0,0,0,0,0,0
"chr3_29217",0,0,0,0,0,0
"chr3_29241",4,1,3,0,1,1
"chr3_293179",0,0,0,0,3.012,0
"chr3_293732",0,0,0,0,0,2
"chr3_293835",1149,1176,1533,1012.992,1087,1082.998
"chr3_293889",0,0,0,0,0,0
"chr3_293990",0,0,0,2.008,1,1.002
"chr3_294330",3,0,1,0,4,0
"chr3_29520",0,0,0,0,0,0
"chr3_29524",0,0,0,0,0,0
"chr3_295733",0,0,0,0,0,0
"chr3_295903",2,2,1,1,2,1
"chr3_29592",0,0,0,0,0,0
"chr3_29670",0,0,0,0,0,0
"chr3_297049",150,114,112,129,135,187
"chr3_29812",44,39,47,52,35,41
"chr3_29835",0,0,0,0,0,0
"chr3_298460",0,0,0,0,0,0
"chr3_298646",0,0,0,0,0,0
"chr3_298744",0,0,0,0,0,0
"chr3_298862",0,0,0,0,0,0
"chr3_299026",0,0,0,0,0,0
"chr3_299113",0,0,0,0,0,0
"chr3_299325",0,0,0,0,0,0
"chr3_29935",0,0,0,0,0,0
"chr3_299711",0,0,0,0,0,0
"chr3_299724",0,0,0,0,0,0
"chr3_299779",0,0,0,0,0,0
"chr3_300071",0,0,0,0,1,0
"chr3_300153",1,1,0,0,0,2
"chr3_300368",1,2,2,1,1,4
"chr3_30045",0,0,0,0,0,0
"chr3_300561",0,0,0,0,0,0
"chr3_30073",0,0,0,0,0,0
"chr3_300832",50,45,70,30,34,29
"chr3_301271",104,132,122,69,88,89
"chr3_302482",68,74,73,56,54,48
"chr3_303106",0,0,0,0,0,0
"chr3_303231",0,0,0,0,0,0
"chr3_303262",0,0,0,0,0,0
"chr3_303670",0,0,0,0,0,0
"chr3_303915",0,0,0,0,0,0
"chr3_304361",70,27,65,55,52,65
"chr3_305573",0,0,0,0,0,0
"chr3_30698",0,0,0,0,0,0
"chr3_307801",3,2,4,2,0,3
"chr3_30825",0,0,0,0,0,0
"chr3_30878",0,0,0,0,0,0
"chr3_308897",4,5,7,8,8,5
"chr3_309070",5,14,8,3,14,9
"chr3_30910",0,2,2,0,2,5
"chr3_309513",0,0,0,1,0,0
"chr3_30959",0,0,0,0,0,0
"chr3_309750",0,0,1,0,0,0
"chr3_310009",1,0,1,0,1,0
"chr3_310216",0,0,0,0,0,0
"chr3_310412",10,13,5,7,11,7
"chr3_310926",0,0,0,0,0,0
"chr3_310958",342,312,398,254,256,296
"chr3_31329",0,0,0,0,0,0
"chr3_313753",0,0,0,0,0,0
"chr3_313890",179,131,179,129,100,133
"chr3_31449",540,466,562,484,467,513
"chr3_315997",0,0,0,0,0,0
"chr3_31752",0,0,0,0,0,0
"chr3_31930",0,0,0,0,0,0
"chr3_34143",1031,937,1166,844,953,999
"chr3_35313",1,1,0,0,0,0
"chr3_35424",0,0,0,0,0,0
"chr3_35865",690,696,819,569,644,671
"chr3_35926",0,0,0,0,0,0
"chr3_37686",0,0,0,0,0,2
"chr3_37836",582,529,630,392,399,492
"chr3_38889",0,0,0,0,0,0
"chr3_39059",0,0,0,0,0,0
"chr3_39117",0,0,0,0,0,0
"chr3_39152",0,0,0,0,0,0
"chr3_39200",0,0,0,0,0,0
"chr3_39211",0,0,0,0,0,0
"chr3_39300",0,0,0,0,0,0
"chr3_39414",0,0,0,0,0,0
"chr3_39662",9,15,9,3,8,5
"chr3_39786",270,271,299,216,222,247
"chr3_40020",0,0,0,0,0,0
"chr3_40943",0,0,0,0,0,0
"chr3_40969",1,1,1,0,0,0
"chr3_41386",0,0,0,0,0,0
"chr3_41481",13.223,10.056,14.078,4.074,5.047,4.035
"chr3_41488",193.777,197.944,200.922,115.926,114.953,120.965
"chr3_41663",3,3,8,7,0,5
"chr3_41815",0,0,0,0,0,0
"chr3_42165",33,25.661,30,29,46.863,33.404
"chr3_43016",0,0,0,0,0,0
"chr3_43118",0,3.339,5,2,2.137,3.596
"chr3_43661",89,56,57,46,47,52
"chr3_44252",0,0,0,0,0,0
"chr3_44434",0,0,0,0,0,0
"chr3_44623",1519.964,1306,1665,1156.953,1207.986,1292
"chr3_44810",0,0,0,0,0,0
"chr3_46640",3.036,1,0,3.047,2.014,6
"chr3_47111",585,582,704,419,516,648
"chr3_47199",0,0,0,0,0,0
"chr3_47571",0,0,1,0,1,0
"chr3_47946",0,0,0,0,0,0
"chr3_48317",0,0,0,0,0,0
"chr3_48336",0,0,0,0,1,1
"chr3_48653",9015,8609,10747,7896,8592,9601
"chr3_48669",0,0,0,0,0,0
"chr3_49917",0,0,0,0,0,0
"chr3_50398",0,0,0,0,0,0
"chr3_50401",0,0,0,0,0,0
"chr3_50584",672.495,587.193,777.29,408.658,577.085,580.883
"chr3_50838",23011.505,21980.807,26858.71,18960.342,20471.915,22419.117
"chr3_52645",1252,1248,1455,1021,1053,1217
"chr3_54941",837,925,1046,737,769,826
"chr3_55036",0,0,0,0,0,0
"chr3_56107",0,0,0,0,0,0
"chr3_56190",0,0,0,0,0,0
"chr3_56558",0,0,0,0,0,0
"chr3_57269",0,0,0,0,0,0
"chr3_57374",1018,908,1090,898,821,1042
"chr3_59026",273,238,284,264,231,248
"chr3_60723",0,0,0,0,2,0
"chr3_60819",0,0,0,0,0,0
"chr3_60841",357,477,549,285,492.988,297
"chr3_60922",0,0,0,0,0,0
"chr3_60989",0,0,0,0,2.012,0
"chr3_61246",0,0,0,0,0,0
"chr3_61313",0,0,0,0,0,0
"chr3_61470",0,0,0,0,0,0
"chr3_61558",0,0,0,0,0,0
"chr3_61658",1213,1110,1403,878,956,1051
"chr3_62776",550,682,819,544,616,664
"chr3_62941",0,0,0,0,0,0
"chr3_63441",387,390,492,353,383,386
"chr3_64675",732,652,829,528,654,667
